238,5,5,2
239,5,5,5
240,5,5,1
241,5,5,3
242,5,5,5
243,5,5,2
244,5,5,2
245,5,5,1
246,5,5,4
247,5,5,2
248,5,5,5
249,5,5,3
250,5,5,1
251,5,5,1
252,5,5,3
253,5,5,1
254,5,5,3
255,5,5,5
256,5,5,4
257,5,5,2
258,5,5,3
259,5,5,2
260,5,5,2
261,5,5,2
262,5,5,4
263,5,5,5
264,5,5,3
265,5,5,4
266,5,5,1
267,5,5,5
268,5,5,2
269,5,5,3
270,5,5,2
271,5,5,3
272,5,5,4
273,5,5,3
274,5,5,5
275,5,5,2
276,5,5,3
277,5,5,2
278,5,5,3
279,5,5,3
280,5,5,3
281,5,5,3
282,5,5,4
283,5,5,3
284,5,5,4
285,5,5,2
286,5,5,4
287,5,5,1
288,5,5,3
289,5,5,2
290,5,5,2
291,5,5,4
292,5,5,1
293,5,5,5
294,5,5,4
295,5,5,2
296,5,5,1
297,5,5,5
298,5,5,5
299,5,5,4
300,5,5,1
301,5,5,2
302,5,5,2
303,5,5,3
304,5,5,1
305,5,5,2
306,5,5,3
307,5,5,4
308,5,5,2
309,5,5,1
310,5,5,5
311,5,5,5
312,5,5,5
313,5,5,5
314,5,5,3
315,5,5,4
316,5,5,2
317,5,5,4
318,5,5,3
319,5,5,2
320,5,5,5
321,5,5,3
322,5,5,5
323,5,5,2
324,5,5,1
325,5,5,1
326,5,5,3
327,5,5,4
328,5,5,1
329,5,5,2
330,5,5,3
331,5,5,5
332,5,5,2
333,5,5,2
334,5,5,1
335,5,5,5
336,5,5,2
337,5,5,5
338,5,5,3
339,5,5,2
340,5,5,3
341,5,5,1
342,5,5,2
343,5,5,2
344,5,5,2
345,5,5,4
346,5,5,2
347,5,5,5
348,5,5,4
349,5,5,3
350,5,5,1
351,5,5,2
352,5,5,1
353,5,5,3
354,5,5,1
355,5,5,3
356,5,5,2
357,5,5,4
358,5,5,5
359,5,5,4
360,5,5,2
361,5,5,5
362,5,5,2
363,5,5,4
364,5,5,1
365,5,5,2
366,5,5,2
367,5,5,5
368,5,5,2
369,5,5,4
370,5,5,3
371,5,5,3
372,5,5,4
373,5,5,5
374,5,5,1
375,5,5,4
376,5,5,1
377,5,5,2
378,5,5,3
379,5,5,3
380,5,5,5
381,5,5,2
382,5,5,5
383,5,5,1
384,5,5,2
385,5,5,4
386,5,5,5
387,5,5,3
388,5,5,1
389,5,5,1
390,5,5,2
391,5,5,5
392,5,5,5
393,5,5,5
394,5,5,5
395,5,5,1
396,5,5,3
397,5,5,2
398,5,5,2
399,5,5,5
400,5,5,3
401,5,5,4
402,5,5,5
403,5,5,1
404,5,5,1
405,5,5,1
406,5,5,2
407,5,5,3
408,5,5,4
409,5,5,4
410,5,5,2
411,5,5,3
412,5,5,1
413,5,5,5
414,5,5,3
415,5,5,5
416,5,5,4
417,5,5,5
418,5,5,2
419,5,5,3
420,5,5,4
421,5,5,5
422,5,5,2
423,5,5,2
424,5,5,5
425,5,5,1
426,5,5,3
427,5,5,4
428,5,5,2
429,5,5,4
430,5,5,3
431,5,5,1
432,5,5,3
433,5,5,1
434,5,5,4
435,5,5,5
436,5,5,3
437,5,5,2
438,5,5,3
439,5,5,1
440,5,5,2
441,5,5,5
442,5,5,3
443,5,5,3
444,5,5,3
445,5,5,5
446,5,5,3
447,5,5,5
448,5,5,2
449,5,5,4
450,5,5,3
451,5,5,1
452,5,5,5
453,5,5,1
454,5,5,1
455,5,5,2
456,5,5,2
457,5,5,3
458,5,5,5
459,5,5,5
460,5,5,5
461,5,5,2
462,5,5,5
463,5,5,3
464,5,5,3
465,5,5,5
466,5,5,2
467,5,5,3
468,5,5,2
469,5,5,2
470,5,5,1
471,5,5,1
472,5,5,1
473,5,5,1
474,5,5,4
475,5,5,3
476,5,5,3
477,5,5,5
478,5,5,5
479,5,5,4
480,5,5,5
481,5,5,3
482,5,5,4
483,5,5,1
484,5,5,3
485,5,5,5
486,5,5,1
487,5,5,3
488,5,5,4
489,5,5,1
490,5,5,4
491,5,5,4
492,5,5,1
493,5,5,4
494,5,5,2
495,5,5,5
496,5,5,4
497,5,5,5
498,5,5,3
499,5,5,3
500,5,5,2
501,5,5,1
502,5,5,3
503,5,5,3
504,5,5,2
505,5,5,1
506,5,5,5
507,5,5,2
508,5,5,1
509,5,5,3
510,5,5,1
511,5,5,5
512,5,5,5
513,5,5,4
514,5,5,1
515,5,5,4
516,5,5,2
517,5,5,2
518,5,5,4
519,5,5,4
520,5,5,4
521,5,5,5
522,5,5,5
523,5,5,1
524,5,5,4
525,5,5,3
526,5,5,4
527,5,5,1
528,5,5,3
529,5,5,2
530,5,5,1
531,5,5,3
532,5,5,4
533,5,5,2
534,5,5,2
535,5,5,1
536,5,5,4
537,5,5,5
538,5,5,3
539,5,5,1
540,5,5,3
541,5,5,4
542,5,5,2
543,5,5,3
544,5,5,2
545,5,5,1
546,5,5,4
547,5,5,3
548,5,5,4
549,5,5,1
550,5,5,1
551,5,5,5
552,5,5,2
553,5,5,1
554,5,5,3
555,5,5,3
556,5,5,4
557,5,5,2
558,5,5,2
559,5,5,2
560,5,5,2
561,5,5,4
562,5,5,2
563,5,5,2
564,5,5,3
565,5,5,5
566,5,5,1
567,5,5,3
568,5,5,1
569,5,5,3
570,5,5,5
571,5,5,2
572,5,5,4
573,5,5,5
574,5,5,4
575,5,5,4
576,5,5,4
577,5,5,4
578,5,5,5
579,5,5,1
580,5,5,2
581,5,5,2
582,5,5,3
583,5,5,3
584,5,5,5
585,5,5,1
586,5,5,2
587,5,5,2
588,5,5,5
589,5,5,3
590,5,5,1
591,5,5,2
592,5,5,4
593,5,5,1
594,5,5,5
595,5,5,5
596,5,5,2
597,5,5,3
598,5,5,2
599,5,5,5
600,5,5,3
601,5,5,5
602,5,5,1
603,5,5,5
604,5,5,1
605,5,5,3
606,5,5,1
607,5,5,3
608,5,5,4
609,5,5,5
610,5,5,4
611,5,5,2
612,5,5,3
613,5,5,3
614,5,5,1
615,5,5,5
616,5,5,2
617,5,5,1
618,5,5,1
619,5,5,4
620,5,5,4
621,5,5,1
622,5,5,1
623,5,5,2
624,5,5,3
625,5,5,5
626,5,5,4
627,5,5,5
628,5,5,1
629,5,5,1
630,5,5,2
631,5,5,5
632,5,5,3
633,5,5,1
634,5,5,5
635,5,5,1
636,5,5,5
637,5,5,4
638,5,5,3
639,5,5,2
640,5,5,1
641,5,5,4
642,5,5,2
643,5,5,3
644,5,5,5
645,5,5,4
646,5,5,2
647,5,5,4
648,5,5,5
649,5,5,3
650,5,5,3
651,5,5,3
652,5,5,3
653,5,5,2
654,5,5,3
655,5,5,5
656,5,5,4
657,5,5,4
658,5,5,3
659,5,5,3
660,5,5,1
661,5,5,4
662,5,5,2
663,5,5,1
664,5,5,2
665,5,5,1
666,5,5,2
667,5,5,2
668,5,5,4
669,5,5,5
670,5,5,4
671,5,5,5
672,5,5,4
673,5,5,5
674,5,5,5
675,5,5,2
676,5,5,4
677,5,5,2
678,5,5,4
679,5,5,5
680,5,5,5
681,5,5,1
682,5,5,3
683,5,5,5
684,5,5,2
685,5,5,3
686,5,5,4
687,5,5,1
688,5,5,2
689,5,5,1
690,5,5,5
691,5,5,5
692,5,5,3
693,5,5,3
694,5,5,2
695,5,5,4
696,5,5,1
697,5,5,5
698,5,5,1
699,5,5,5
700,5,5,3
701,5,5,3
702,5,5,5
703,5,5,2
704,5,5,2
705,5,5,4
706,5,5,1
707,5,5,1
708,5,5,5
709,5,5,2
710,5,5,4
711,5,5,2
712,5,5,2
713,5,5,1
714,5,5,5
715,5,5,5
716,5,5,5
717,5,5,1
718,5,5,3
719,5,5,3
720,5,5,2
721,5,5,1
722,5,5,3
723,5,5,1
724,5,5,2
725,5,5,3
726,5,5,3
727,5,5,4
728,5,5,1
729,5,5,4
730,5,5,4
731,5,5,4
732,5,5,5
733,5,5,5
734,5,5,4
735,5,5,5
736,5,5,2
737,5,5,4
738,5,5,4
739,5,5,3
740,5,5,4
741,5,5,4
742,5,5,1
743,5,5,1
744,5,5,4
745,5,5,5
746,5,5,4
747,5,5,3
748,5,5,2
749,5,5,3
750,5,5,2
751,5,5,3
752,5,5,4
753,5,5,2
754,5,5,1
755,5,5,3
756,5,5,1
757,5,5,4
758,5,5,2
759,5,5,3
760,5,5,5
761,5,5,2
762,5,5,4
763,5,5,3
764,5,5,1
765,5,5,4
766,5,5,2
767,5,5,4
768,5,5,3
769,5,5,4
770,5,5,1
771,5,5,4
772,5,5,5
773,5,5,5
774,5,5,5
775,5,5,5
776,5,5,1
777,5,5,5
778,5,5,3
779,5,5,1
780,5,5,3
781,5,5,2
782,5,5,2
783,5,5,4
784,5,5,4
785,5,5,4
786,5,5,3
787,5,5,4
788,5,5,2
789,5,5,1
790,5,5,1
791,5,5,3
792,5,5,3
793,5,5,3
794,5,5,1
795,5,5,5
796,5,5,2
797,5,5,3
798,5,5,3
799,5,5,4
800,5,5,5
801,5,5,5
802,5,5,1
803,5,5,4
804,5,5,5
805,5,5,5
806,5,5,5
807,5,5,2
808,5,5,2
809,5,5,3
810,5,5,4
811,5,5,4
812,5,5,5
813,5,5,1
814,5,5,3
815,5,5,5
816,5,5,5
817,5,5,4
818,5,5,2
819,5,5,1
820,5,5,2
821,5,5,2
822,5,5,4
823,5,5,5
824,5,5,2
825,5,5,2
826,5,5,3
827,5,5,5
828,5,5,4
829,5,5,5
830,5,5,3
831,5,5,5
832,5,5,4
833,5,5,2
834,5,5,2
835,5,5,2
836,5,5,2
837,5,5,5
838,5,5,4
839,5,5,1
840,5,5,3
841,5,5,4
842,5,5,5
843,5,5,5
844,5,5,4
845,5,5,5
846,5,5,2
847,5,5,5
848,5,5,1
849,5,5,5
850,5,5,4
851,5,5,5
852,5,5,2
853,5,5,5
854,5,5,3
855,5,5,2
856,5,5,2
857,5,5,5
858,5,5,3
859,5,5,1
860,5,5,5
861,5,5,5
862,5,5,4
863,5,5,4
864,5,5,1
865,5,5,4
866,5,5,5
867,5,5,5
868,5,5,4
869,5,5,2
870,5,5,1
871,5,5,1
872,5,5,3
873,5,5,5
874,5,5,3
875,5,5,4
876,5,5,1
877,5,5,3
878,5,5,2
879,5,5,3
880,5,5,5
881,5,5,1
882,5,5,2
883,5,5,2
884,5,5,5
885,5,5,1
886,5,5,3
887,5,5,3
888,5,5,4
889,5,5,3
890,5,5,4
891,5,5,2
892,5,5,4
893,5,5,2
894,5,5,2
895,5,5,4
896,5,5,4
897,5,5,5
898,5,5,5
899,5,5,3
900,5,5,5
901,5,5,2
902,5,5,5
903,5,5,4
904,5,5,4
905,5,5,1
906,5,5,2
907,5,5,5
908,5,5,5
909,5,5,3
910,5,5,4
911,5,5,1
912,5,5,1
913,5,5,2
914,5,5,5
915,5,5,2
916,5,5,4
917,5,5,1
918,5,5,4
919,5,5,2
920,5,5,4
921,5,5,1
922,5,5,2
923,5,5,5
924,5,5,1
925,5,5,3
926,5,5,3
927,5,5,1
928,5,5,3
929,5,5,2
930,5,5,5
931,5,5,2
932,5,5,5
933,5,5,4
934,5,5,5
935,5,5,3
936,5,5,4
937,5,5,5
938,5,5,2
939,5,5,3
940,5,5,5
941,5,5,2
942,5,5,4
943,5,5,2
944,5,5,5
945,5,5,1
946,5,5,2
947,5,5,2
948,5,5,4
949,5,5,5
950,5,5,5
951,5,5,4
952,5,5,5
953,5,5,4
954,5,5,1
955,5,5,4
956,5,5,2
957,5,5,5
958,5,5,5
959,5,5,5
960,5,5,4
961,5,5,4
962,5,5,5
963,5,5,5
964,5,5,1
965,5,5,4
966,5,5,2
967,5,5,1
968,5,5,2
969,5,5,4
970,5,5,1
971,5,5,2
972,5,5,4
973,5,5,1
974,5,5,2
975,5,5,5
976,5,5,3
977,5,5,5
978,5,5,4
979,5,5,4
980,5,5,1
981,5,5,5
982,5,5,4
983,5,5,5
984,5,5,2
985,5,5,2
986,5,5,4
987,5,5,2
988,5,5,2
989,5,5,5
990,5,5,5
991,5,5,3
992,5,5,2
993,5,5,2
994,5,5,5
995,5,5,2
996,5,5,2
997,5,5,4
998,5,5,3
999,5,5,3
1000,5,5,3
1001,5,5,3
1002,5,5,1
1003,5,5,2
1004,5,5,4
1005,5,5,4
1006,5,5,3
1007,5,5,4
1008,5,5,3
1009,5,5,3
1010,5,5,4
1011,5,5,1
1012,5,5,4
1013,5,5,3
1014,5,5,2
1015,5,5,1
1016,5,5,2
1017,5,5,1
1018,5,5,4
1019,5,5,1
1020,5,5,3
1021,5,5,3
1022,5,5,1
1023,5,5,3
1024,5,5,2
1025,5,5,2
1026,5,5,3
1027,5,5,3
1028,5,5,4
1029,5,5,1
1030,5,5,2
1031,5,5,2
1032,5,5,4
1033,5,5,2
1034,5,5,1
1035,5,5,1
1036,5,5,2
1037,5,5,4
1038,5,5,4
1039,5,5,3
1040,5,5,3
1041,5,5,3
1042,5,5,1
1043,5,5,1
1044,5,5,3
1045,5,5,3
1046,5,5,4
1047,5,5,5
1048,5,5,3
1049,5,5,4
1050,5,5,2
1051,5,5,4
1052,5,5,5
1053,5,5,5
1054,5,5,1
1055,5,5,3
1056,5,5,5
1057,5,5,3
1058,5,5,4
1059,5,5,4
1060,5,5,4
1061,5,5,1
1062,5,5,3
1063,5,5,4
1064,5,5,5
1065,5,5,3
1066,5,5,3
1067,5,5,3
1068,5,5,3
1069,5,5,4
1070,5,5,1
1071,5,5,3
1072,5,5,5
1073,5,5,4
1074,5,5,2
1075,5,5,5
1076,5,5,3
1077,5,5,4
1078,5,5,4
1079,5,5,5
1080,5,5,1
1081,5,5,1
1082,5,5,2
1083,5,5,5
1084,5,5,5
1085,5,5,1
1086,5,5,1
1087,5,5,3
1088,5,5,5
1089,5,5,4
1090,5,5,5
1091,5,5,2
1092,5,5,1
1093,5,5,2
1094,5,5,3
1095,5,5,2
1096,5,5,4
1097,5,5,1
1098,5,5,4
1099,5,5,2
1100,5,5,4
1101,5,5,3
1102,5,5,2
1103,5,5,4
1104,5,5,2
1105,5,5,4
1106,5,5,5
1107,5,5,4
1108,5,5,4
1109,5,5,3
1110,5,5,2
1111,5,5,2
1112,5,5,1
1113,5,5,4
1114,5,5,5
1115,5,5,4
1116,5,5,2
1117,5,5,2
1118,5,5,3
1119,5,5,3
1120,5,5,5
1121,5,5,3
1122,5,5,2
1123,5,5,5
1124,5,5,5
1125,5,5,5
1126,5,5,4
1127,5,5,3
1128,5,5,3
1129,5,5,3
1130,5,5,3
1131,5,5,4
1132,5,5,5
1133,5,5,5
1134,5,5,3
1135,5,5,5
1136,5,5,3
1137,5,5,1
1138,5,5,1
1139,5,5,2
1140,5,5,1
1141,5,5,2
1142,5,5,2
1143,5,5,4
1144,5,5,5
1145,5,5,2
1146,5,5,5
1147,5,5,4
1148,5,5,5
1149,5,5,2
1150,5,5,5
1151,5,5,2
1152,5,5,4
1153,5,5,3
1154,5,5,5
1155,5,5,2
1156,5,5,2
1157,5,5,2
1158,5,5,3
1159,5,5,1
1160,5,5,2
1161,5,5,3
1162,5,5,5
1163,5,5,5
1164,5,5,4
1165,5,5,1
1166,5,5,2
1167,5,5,2
1168,5,5,1
1169,5,5,3
1170,5,5,1
1171,5,5,2
1172,5,5,3
1173,5,5,1
1174,5,5,2
1175,5,5,5
1176,5,5,1
1177,5,5,1
1178,5,5,1
1179,5,5,3
1180,5,5,3
1181,5,5,1
1182,5,5,3
1183,5,5,5
1184,5,5,1
1185,5,5,2
1186,5,5,1
1187,5,5,3
1188,5,5,2
1189,5,5,5
1190,5,5,3
1191,5,5,5
1192,5,5,1
1193,5,5,5
1194,5,5,2
1195,5,5,3
1196,5,5,5
1197,5,5,1
1198,5,5,1
1199,5,5,2
1200,5,5,2
1201,5,5,3
1202,5,5,2
1203,5,5,1
1204,5,5,4
1205,5,5,4
1206,5,5,4
1207,5,5,2
1208,5,5,1
1209,5,5,4
1210,5,5,1
1211,5,5,2
1212,5,5,2
1213,5,5,1
1214,5,5,4
1215,5,5,5
1216,5,5,3
1217,5,5,3
1218,5,5,4
1219,5,5,1
1220,5,5,2
1221,5,5,5
1222,5,5,3
1223,5,5,4
1224,5,5,5
1225,5,5,1
1226,5,5,1
1227,5,5,5
1228,5,5,2
1229,5,5,4
1230,5,5,3
1231,5,5,5
1232,5,5,1
1233,5,5,2
1234,5,5,5
1235,5,5,2
1236,5,5,5
1237,5,5,3
1238,5,5,3
1239,5,5,1
1240,5,5,1
1241,5,5,3
1242,5,5,1
1243,5,5,3
1244,5,5,5
1245,5,5,4
1246,5,5,1
1247,5,5,1
1248,5,5,1
1249,5,5,3
1250,5,5,3
1251,5,5,3
1252,5,5,1
1253,5,5,2
1254,5,5,3
1255,5,5,5
1256,5,5,4
1257,5,5,4
1258,5,5,4
1259,5,5,4
1260,5,5,2
1261,5,5,5
1262,5,5,4
1263,5,5,1
1264,5,5,1
1265,5,5,5
1266,5,5,4
1267,5,5,4
1268,5,5,4
1269,5,5,4
1270,5,5,5
1271,5,5,3
1272,5,5,1
1273,5,5,2
1274,5,5,1
1275,5,5,5
1276,5,5,3
1277,5,5,1
1278,5,5,5
1279,5,5,1
1280,5,5,4
1281,5,5,1
1282,5,5,1
1283,5,5,1
1284,5,5,5
1285,5,5,4
1286,5,5,5
1287,5,5,5
1288,5,5,2
1289,5,5,3
1290,5,5,5
1291,5,5,1
1292,5,5,3
1293,5,5,1
1294,5,5,5
1295,5,5,3
1296,5,5,1
1297,5,5,1
1298,5,5,4
1299,5,5,1
1300,5,5,5
1301,5,5,2
1302,5,5,4
1303,5,5,5
1304,5,5,2
1305,5,5,5
1306,5,5,2
1307,5,5,1
1308,5,5,4
1309,5,5,4
1310,5,5,3
1311,5,5,5
1312,5,5,1
1313,5,5,2
1314,5,5,3
1315,5,5,1
1316,5,5,4
1317,5,5,3
1318,5,5,4
1319,5,5,4
1320,5,5,3
1321,5,5,3
1322,5,5,1
1323,5,5,4
1324,5,5,2
1325,5,5,1
1326,5,5,2
1327,5,5,5
1328,5,5,4
1329,5,5,1
1330,5,5,4
1331,5,5,5
1332,5,5,4
1333,5,5,5
1334,5,5,2
1335,5,5,2
1336,5,5,4
1337,5,5,5
1338,5,5,1
1339,5,5,1
1340,5,5,1
1341,5,5,4
1342,5,5,1
1343,5,5,2
1344,5,5,4
1345,5,5,5
1346,5,5,1
1347,5,5,3
1348,5,5,5
1349,5,5,2
1350,5,5,1
1351,5,5,2
1352,5,5,4
1353,5,5,5
1354,5,5,3
1355,5,5,3
1356,5,5,4
1357,5,5,2
1358,5,5,1
1359,5,5,2
1360,5,5,4
1361,5,5,3
1362,5,5,1
1363,5,5,5
1364,5,5,3
1365,5,5,5
1366,5,5,5
1367,5,5,5
1368,5,5,1
1369,5,5,1
1370,5,5,3
1371,5,5,3
1372,5,5,4
1373,5,5,3
1374,5,5,4
1375,5,5,1
1376,5,5,4
1377,5,5,3
1378,5,5,5
1379,5,5,5
1380,5,5,2
1381,5,5,3
1382,5,5,1
1383,5,5,3
1384,5,5,2
1385,5,5,2
1386,5,5,5
1387,5,5,1
1388,5,5,1
1389,5,5,1
1390,5,5,5
1391,5,5,1
1392,5,5,5
1393,5,5,2
1394,5,5,4
1395,5,5,1
1396,5,5,5
1397,5,5,3
1398,5,5,2
1399,5,5,5
1400,5,5,1
1401,5,5,4
1402,5,5,3
1403,5,5,2
1404,5,5,5
1405,5,5,4
1406,5,5,1
1407,5,5,1
1408,5,5,3
1409,5,5,5
1410,5,5,2
1411,5,5,3
1412,5,5,2
1413,5,5,4
1414,5,5,5
1415,5,5,2
1416,5,5,3
1417,5,5,1
1418,5,5,1
1419,5,5,5
1420,5,5,4
1421,5,5,2
1422,5,5,5
1423,5,5,4
1424,5,5,5
1425,5,5,1
1426,5,5,5
1427,5,5,5
1428,5,5,2
1429,5,5,4
1430,5,5,2
1431,5,5,1
1432,5,5,2
1433,5,5,2
1434,5,5,2
1435,5,5,2
1436,5,5,4
1437,5,5,2
1438,5,5,1
1439,5,5,2
1440,5,5,4
1441,5,5,3
1442,5,5,1
1443,5,5,1
1444,5,5,4
1445,5,5,1
1446,5,5,2
1447,5,5,4
1448,5,5,1
1449,5,5,1
1450,5,5,3
1451,5,5,5
1452,5,5,5
1453,5,5,1
1454,5,5,3
1455,5,5,5
1456,5,5,1
1457,5,5,3
1458,5,5,2
1459,5,5,2
1460,5,5,2
1461,5,5,2
1462,5,5,3
1463,5,5,4
1464,5,5,5
1465,5,5,4
1466,5,5,2
1467,5,5,4
1468,5,5,5
1469,5,5,3
1470,5,5,3
1471,5,5,2
1472,5,5,3
1473,5,5,1
1474,5,5,3
1475,5,5,1
1476,5,5,3
1477,5,5,5
1478,5,5,3
1479,5,5,2
1480,5,5,5
1481,5,5,4
1482,5,5,5
1483,5,5,5
1484,5,5,4
1485,5,5,4
1486,5,5,2
1487,5,5,3
1488,5,5,5
1489,5,5,4
1490,5,5,3
1491,5,5,5
1492,5,5,5
1493,5,5,3
1494,5,5,3
1495,5,5,1
1496,5,5,3
1497,5,5,3
1498,5,5,2
1499,5,5,5
1500,5,5,4
1501,5,5,2
1502,5,5,2
1503,5,5,2
1504,5,5,5
1505,5,5,3
1506,5,5,1
1507,5,5,4
1508,5,5,3
1509,5,5,4
1510,5,5,2
1511,5,5,3
1512,5,5,2
1513,5,5,1
1514,5,5,1
1515,5,5,5
1516,5,5,5
1517,5,5,2
1518,5,5,3
1519,5,5,5
1520,5,5,2
1521,5,5,1
1522,5,5,3
1523,5,5,2
1524,5,5,5
1525,5,5,2
1526,5,5,3
1527,5,5,2
1528,5,5,2
1529,5,5,3
1530,5,5,4
1531,5,5,3
1532,5,5,4
1533,5,5,3
1534,5,5,5
1535,5,5,1
1536,5,5,4
1537,5,5,4
1538,5,5,4
1539,5,5,3
1540,5,5,5
1541,5,5,1
1542,5,5,2
1543,5,5,1
1544,5,5,5
1545,5,5,3
1546,5,5,4
1547,5,5,2
1548,5,5,2
1549,5,5,5
1550,5,5,5
1551,5,5,5
1552,5,5,5
1553,5,5,3
1554,5,5,1
1555,5,5,1
1556,5,5,3
1557,5,5,5
1558,5,5,4
1559,5,5,1
1560,5,5,2
1561,5,5,1
1562,5,5,2
1563,5,5,2
1564,5,5,1
1565,5,5,1
1566,5,5,1
1567,5,5,2
1568,5,5,2
1569,5,5,3
1570,5,5,4
1571,5,5,1
1572,5,5,4
1573,5,5,2
1574,5,5,1
1575,5,5,5
1576,5,5,2
1577,5,5,5
1578,5,5,2
1579,5,5,3
1580,5,5,1
1581,5,5,4
1582,5,5,2
1583,5,5,4
1584,5,5,1
1585,5,5,3
1586,5,5,1
1587,5,5,2
1588,5,5,5
1589,5,5,4
1590,5,5,2
1591,5,5,1
1592,5,5,3
1593,5,5,1
1594,5,5,3
1595,5,5,5
1596,5,5,1
1597,5,5,2
1598,5,5,5
1599,5,5,2
1600,5,5,4
1601,5,5,3
1602,5,5,4
1603,5,5,1
1604,5,5,1
1605,5,5,5
1606,5,5,5
1607,5,5,3
1608,5,5,1
1609,5,5,5
1610,5,5,3
1611,5,5,2
1612,5,5,1
1613,5,5,5
1614,5,5,5
1615,5,5,4
1616,5,5,4
1617,5,5,4
1618,5,5,2
1619,5,5,1
1620,5,5,1
1621,5,5,4
1622,5,5,4
1623,5,5,5
1624,5,5,5
1625,5,5,1
1626,5,5,2
1627,5,5,5
1628,5,5,3
1629,5,5,1
1630,5,5,2
1631,5,5,4
1632,5,5,3
